,Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
3488,2021,Cd,3,Cantabria,39,0.2216
3489,2021,Ni,4,Segovia,40,1.0774
3490,2021,PM10,5,Sevilla,41,25.1946
3491,2021,PM25,6,Soria,42,8.9434
3492,2021,Pb,7,Tarragona,43,0.0023
3493,2021,As,1,Teruel,44,0.3667
3494,2021,BaP,2,Toledo,45,0.0053
3495,2021,Cd,3,Valencia,46,0.0627
3496,2021,Ni,4,Valladolid,47,1.8955
3497,2021,PM10,5,Bizkaia,48,18.2621
3498,2021,PM25,6,Zamora,49,4.3051
3499,2021,Pb,7,Zaragoza,50,0.0045
